"year","TaxonName","CommonName","Resilience","fao_rgn","stock_id","TaxonKey","tons"
2001,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4353.013255327
2002,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4590.0176256422
2003,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4599.261363959
2004,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,6075.6281175052
2005,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,5692.9291507026
2006,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,5809.5966722646
2007,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4765.1273577474
2008,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,3776.0809070506
2009,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4875.890239
2010,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,3588.9635975178
2011,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,3115.0422847706
2012,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4383.320491365
2013,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4333.4406375275
2014,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4196.944140381
2015,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,3942.279376278
2016,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4893.638841993
2017,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4693.8184672756
2018,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4466.462949678
2019,"Acanthocybium solandri","Wahoo","Medium",31,"Acanthocybium_solandri-31",600089,4807.1169649112
1950,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,748.4789644
1951,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,768.32384348
1952,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,788.18832268
1953,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,808.07232786
1954,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,827.97615696
1955,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,847.89935018
1956,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,809.38233924
1957,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,919.6377924
1958,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,989.0041495
1959,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,1211.63319018
1960,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,1394.51045032
1961,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,1537.08622118
1962,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,1639.26987158
1963,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,1798.7235395
1964,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2149.51813938
1965,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2717.9694491
1966,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2321.8752939
1967,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2827.98974608
1968,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2459.46497466
1969,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2036.98960096
1970,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2587.3752089747
1971,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2453.8479645705
1972,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2239.9701327029
1973,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2176.938096099
1974,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,1914.08244859
1975,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2247.533417396
1976,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2423.201106004
1977,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3257.531189348
1978,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3052.388338436
1979,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2870.045468531
1980,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,2939.779042158
1981,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6015.325674905
1982,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5348.292682894
1983,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5279.451478621
1984,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,4157.208635434
1985,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3796.0901414252
1986,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3263.1995825272
1987,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3637.3410244032
1988,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3635.8419349168
1989,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3627.1723111858
1990,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3374.4491563186
1991,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3782.143030451
1992,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3525.8411822696
1993,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3634.9521284933
1994,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3297.0493142516
1995,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3520.0859821922
1996,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3912.0855365516
1997,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3260.9564277676
1998,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,3411.7784251498
1999,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,4475.6722246072
2000,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5041.4979483786
2001,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5263.1996440426
2002,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5171.5067068458
2003,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,4776.0099989684
2004,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5108.1502910204
2005,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5368.6153883564
2006,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5501.4750788989
2007,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5536.2834490853
2008,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,5583.4445630428
2009,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6906.3219708766
2010,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,7827.968390105
2011,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6076.454213208
2012,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6808.1432923683
2013,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,7035.5207664568
2014,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,7033.566869117
2015,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6914.37680726
2016,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,7421.1985006096
2017,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6649.9828652582
2018,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,6315.93286087712
2019,"Acanthocybium solandri","Wahoo","Medium",34,"Acanthocybium_solandri-34",600089,8512.32970981974
1950,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,412.15881489
1951,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,385.74129425
1952,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,461.7240884012
1953,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,851.852343386
1954,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,696.781611296
1955,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,908.1279178212
1956,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,872.646352843
1957,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,706.601939078
1958,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,889.221260158
1959,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,961.328987016
1960,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,812.035975256
1961,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1073.922430622
1962,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1022.608820634
1963,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1028.428848776
1964,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1035.3866854176
1965,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1267.408305838
1966,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,975.505702492
1967,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,902.838200701191
1968,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1073.10201655073
1969,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,841.80776724
1970,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1083.99431696
1971,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1228.784912796
1972,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1285.89226919137
1973,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1105.47122196659
1974,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,899.8732884877
1975,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,954.9418920716
1976,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1436.3783690852
1977,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1273.3591672498
1978,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1245.481952627
1979,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1386.258342813
1980,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1265.9537974796
1981,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1334.9967792
1982,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,970.890279125
1983,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1020.404277012
1984,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1110.98928435
1985,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1083.650649501
1986,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1393.77948429
1987,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,2050.251479383
1988,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1873.9732052667
1989,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,1974.2519428917
1990,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,2277.117301926
1991,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,2641.063069699
1992,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,2607.596499048
1993,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,3063.4149940442
1994,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,3123.05397222
1995,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,3232.099446306
1996,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,3108.50526157
1997,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,3816.74281094
1998,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4272.12233644
1999,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4559.873479531
2000,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4875.173287653
2001,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4751.71713035
2002,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5031.67596092
2003,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,11625.784597056
2004,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,9513.413295868
2005,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5763.07073148904
2006,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,6669.6212016729
2007,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5997.86150299
2008,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,7422.38200705
2009,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,6087.74362587
2010,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4628.29516953111
2011,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,2897.91887308456
2012,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4445.930400035
2013,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,4836.413605329
2014,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5898.538446342
2015,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,6982.256575145
2016,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5224.6874904
2017,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5252.8706659
2018,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,5693.9314775558
2019,"Acanthocybium solandri","Wahoo","Medium",77,"Acanthocybium_solandri-77",600089,6162.9765104
1950,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1128.0897773618
1951,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1154.0237675702
1952,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1190.7856129083
1953,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1258.910245751
1954,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1289.8523346308
1955,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1324.1611614082
1956,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1353.4388387351
1957,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1401.4408971254
1958,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1413.5218694306
1959,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1446.265018466
1960,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1495.885399346
1961,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1500.177293162
1962,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1582.26534884
1963,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1616.270840122
1964,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1655.974594226
1965,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1698.896005676
1966,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1798.170537764
1967,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1821.198963536
1968,"Acanthopagrus berda","Goldsilk seabream","Medium",51,"Acanthopagrus_berda-51",605526,1862.958876762
